bucket_range,min_ate_in_bin,max_ate_in_bin,min_length,best_sequence,count
"(4.1294, 4.1297]",4.129401243160111,4.129627769856887,3,"(('bin_equal_frequency_2', 'x2'), ('norm_log', 'x5'), ('isolationForest', 'x1'))",4
"(4.1297, 4.1299]",4.129675544212944,4.1299160722847175,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_width_2', 'x3'), ('isolationForest', 'x1'))",15
"(4.1299, 4.1302]",4.129943295168353,4.130142538654559,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_frequency_5', 'x3'), ('isolationForest', 'x1'))",4
"(4.1302, 4.1305]",4.130228328731572,4.13044470380282,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_10', 'x6'), ('isolationForest', 'x1'))",32
"(4.1305, 4.1308]",4.130497165960755,4.130761688421783,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_frequency_5', 'x3'), ('isolationForest', 'x1'))",14
"(4.1308, 4.131]",4.130762585279198,4.131018589881721,3,"(('bin_equal_width_5', 'x1'), ('bin_equal_width_5', 'x6'), ('isolationForest', 'x1'))",10
"(4.131, 4.1313]",4.1310722187006155,4.131249259231034,3,"(('IQR', 'x2'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x5'))",4
"(4.1313, 4.1316]",4.131350430744591,4.131554638999339,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_width_10', 'x2'), ('isolationForest', 'x1'))",34
"(4.1316, 4.1319]",4.1316225605813255,4.131730866931108,2,"(('norm_log', 'x3'), ('isolationForest', 'x1'))",61
"(4.1319, 4.1321]",4.131862079566389,4.132059968892032,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_width_2', 'x3'), ('isolationForest', 'x1'))",14
"(4.1321, 4.1324]",4.132133979520156,4.132394992249469,3,"(('bin_equal_frequency_5', 'x1'), ('norm_log', 'x3'), ('isolationForest', 'x1'))",10
"(4.1324, 4.1327]",4.132407527212417,4.132610234012529,3,"(('IQR', 'x2'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x2'))",7
"(4.1327, 4.133]",4.132687519667746,4.132903015657372,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_width_10', 'x6'), ('isolationForest', 'x1'))",13
"(4.133, 4.1332]",4.1331934578837926,4.133226275456349,3,"(('norm_log', 'x2'), ('isolationForest', 'x1'), ('bin_equal_width_5', 'x2'))",4
"(4.1332, 4.1335]",4.133242099735971,4.133497032013848,2,"(('norm_log', 'x2'), ('isolationForest', 'x1'))",67
"(4.1335, 4.1338]",4.1335056195909665,4.1337743658884465,2,"(('bin_equal_width_5', 'x2'), ('isolationForest', 'x1'))",72
"(4.1338, 4.1341]",4.133804199859946,4.134027101544789,3,"(('bin_equal_frequency_10', 'x1'), ('IQR', 'x2'), ('isolationForest', 'x1'))",10
"(4.1341, 4.1343]",4.134121254535499,4.134321389366499,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('IQR', 'x3'))",9
"(4.1343, 4.1346]",4.134333525385194,4.134539884062583,3,"(('bin_equal_width_2', 'x1'), ('zscore_filter_3', 'x2'), ('isolationForest', 'x1'))",9
"(4.1346, 4.1349]",4.1346433653372285,4.13487262699489,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_width_10', 'x6'), ('isolationForest', 'x1'))",7
"(4.1349, 4.1352]",4.1348842166977136,4.135101708591662,3,"(('bin_equal_frequency_10', 'x1'), ('IQR', 'x6'), ('isolationForest', 'x1'))",6
"(4.1352, 4.1354]",4.135216322667977,4.135405103329945,3,"(('bin_equal_width_10', 'x1'), ('bin_equal_frequency_5', 'x2'), ('isolationForest', 'x1'))",5
"(4.1354, 4.1357]",4.135478186246031,4.135669476988382,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('norm_log', 'x1'))",12
"(4.1357, 4.136]",4.135730855379173,4.1359681935260415,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_width_2', 'x3'), ('isolationForest', 'x1'))",41
"(4.136, 4.1362]",4.135991623322896,4.136228380077902,3,"(('winsorize', 'x1'), ('bin_equal_width_2', 'x1'), ('isolationForest', 'x1'))",10
"(4.1362, 4.1365]",4.136250591783745,4.136481236459192,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x2'))",7
"(4.1365, 4.1368]",4.136586945115987,4.136755171240964,3,"(('bin_equal_frequency_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x6'))",5
"(4.1368, 4.1371]",4.136808088865209,4.137068474607173,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('IQR', 'x2'))",11
"(4.1371, 4.1373]",4.137091464868034,4.1373303363683505,2,"(('IQR', 'x2'), ('isolationForest', 'x1'))",68
"(4.1373, 4.1376]",4.137347661243541,4.137607962114106,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x4'))",10
"(4.1376, 4.1379]",4.137624444159477,4.137841671627319,3,"(('IQR', 'x2'), ('isolationForest', 'x1'), ('bin_equal_width_10', 'x1'))",5
"(4.1379, 4.1382]",4.137900410812816,4.138166680184155,3,"(('bin_equal_frequency_2', 'x1'), ('norm_log', 'x3'), ('isolationForest', 'x1'))",35
"(4.1382, 4.1384]",4.138193079809572,4.138415874680797,3,"(('bin_equal_frequency_2', 'x1'), ('zscore_clip_3', 'x2'), ('isolationForest', 'x1'))",30
"(4.1384, 4.1387]",4.1385413655175105,4.1386977686376625,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_10', 'x2'))",6
"(4.1387, 4.139]",4.138716309325193,4.1389420803807875,3,"(('bin_equal_width_5', 'x2'), ('isolationForest', 'x1'), ('bin_equal_width_5', 'x6'))",5
"(4.139, 4.1393]",4.1389931992078335,4.139252984238008,3,"(('bin_equal_width_2', 'x1'), ('zscore_filter_3', 'x5'), ('isolationForest', 'x1'))",7
"(4.1393, 4.1395]",4.139302029373731,4.1395190711318754,3,"(('bin_equal_frequency_5', 'x1'), ('zscore_filter_3', 'x5'), ('isolationForest', 'x1'))",10
"(4.1395, 4.1398]",4.139564312322062,4.139802552225532,3,"(('bin_equal_frequency_10', 'x1'), ('zscore_filter_3', 'x5'), ('isolationForest', 'x1'))",9
"(4.1398, 4.1401]",4.139845826224203,4.140080764437414,2,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'))",67
"(4.1401, 4.1404]",4.140100583198222,4.140328963349559,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('winsorize', 'x2'))",5
"(4.1404, 4.1406]",4.14037632125898,4.140619967548905,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('winsorize', 'x3'))",5
"(4.1406, 4.1409]",4.140677294507965,4.140908467591141,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_width_10', 'x6'), ('isolationForest', 'x1'))",8
"(4.1409, 4.1412]",4.140929801691968,4.141126766465978,3,"(('bin_equal_width_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x6'))",11
"(4.1412, 4.1415]",4.141186568689911,4.14143443437099,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('IQR', 'x5'))",73
"(4.1415, 4.1417]",4.1414663535533185,4.141712807710893,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x2'), ('isolationForest', 'x1'))",38
"(4.1417, 4.142]",4.141777435876262,4.14196617529348,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_frequency_5', 'x6'), ('isolationForest', 'x1'))",6
"(4.142, 4.1423]",4.142009047991339,4.142224189591418,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('norm_log', 'x3'))",9
"(4.1423, 4.1426]",4.142307637648665,4.142530219213555,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_frequency_5', 'x2'), ('isolationForest', 'x1'))",10
"(4.1426, 4.1428]",4.1425602146369895,4.1427639062048405,3,"(('bin_equal_width_2', 'x1'), ('IQR', 'x6'), ('isolationForest', 'x1'))",9
"(4.1428, 4.1431]",4.1428741225772026,4.143010494478126,3,"(('bin_equal_frequency_2', 'x1'), ('norm_log', 'x4'), ('isolationForest', 'x1'))",30
"(4.1431, 4.1434]",4.143141211987903,4.143363414233406,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_5', 'x3'))",10
"(4.1434, 4.1437]",4.143381479897868,4.1436407186265525,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('winsorize', 'x18'))",11
"(4.1437, 4.1439]",4.143710083464263,4.143906000349267,3,"(('bin_equal_frequency_10', 'x1'), ('zscore_clip_3', 'x5'), ('isolationForest', 'x1'))",5
"(4.1439, 4.1442]",4.14399608068319,4.1440824763607065,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_10', 'x5'))",5
"(4.1442, 4.1445]",4.144203934618511,4.144445215123329,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_width_5', 'x2'), ('isolationForest', 'x1'))",7
"(4.1445, 4.1447]",4.144529904980376,4.144717920441851,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_frequency_2', 'x5'), ('isolationForest', 'x1'))",8
"(4.1447, 4.145]",4.144750300939549,4.145015462456731,3,"(('norm_log', 'x1'), ('bin_equal_width_5', 'x3'), ('isolationForest', 'x1'))",9
"(4.145, 4.1453]",4.145117373638979,4.1452793373703685,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x5'))",8
"(4.1453, 4.1456]",4.145321548352744,4.145569147769958,3,"(('winsorize', 'x2'), ('bin_equal_frequency_5', 'x3'), ('isolationForest', 'x1'))",7
"(4.1456, 4.1458]",4.145603974535553,4.1458164036298495,3,"(('bin_equal_frequency_10', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x6'))",11
"(4.1458, 4.1461]",4.145872749994683,4.1460749813370725,3,"(('bin_equal_width_10', 'x1'), ('bin_equal_width_5', 'x2'), ('isolationForest', 'x1'))",4
"(4.1461, 4.1464]",4.146126531208316,4.14638361045753,3,"(('IQR', 'x2'), ('winsorize', 'x6'), ('isolationForest', 'x1'))",6
"(4.1464, 4.1467]",4.146419495650834,4.146639036472318,3,"(('IQR', 'x2'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x5'))",4
"(4.1467, 4.1469]",4.1466884937989335,4.146909687645651,3,"(('bin_equal_frequency_5', 'x2'), ('bin_equal_width_5', 'x3'), ('isolationForest', 'x1'))",7
"(4.1469, 4.1472]",4.147030234907387,4.147199608198552,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x6'), ('isolationForest', 'x1'))",27
"(4.1472, 4.1475]",4.147264817484167,4.147463881029802,3,"(('bin_equal_width_10', 'x1'), ('norm_log', 'x5'), ('isolationForest', 'x1'))",11
"(4.1475, 4.1478]",4.147611712368577,4.14775707216921,3,"(('bin_equal_frequency_10', 'x1'), ('zscore_clip_3', 'x2'), ('isolationForest', 'x1'))",9
"(4.1478, 4.148]",4.14777448217953,4.147953737280604,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x5'))",8
"(4.148, 4.1483]",4.148097976713005,4.14829920458219,3,"(('bin_equal_width_10', 'x3'), ('bin_equal_frequency_2', 'x6'), ('isolationForest', 'x1'))",12
"(4.1483, 4.1486]",4.148393710296446,4.148586585557927,3,"(('bin_equal_width_10', 'x1'), ('norm_log', 'x2'), ('isolationForest', 'x1'))",10
"(4.1486, 4.1489]",4.148600438413467,4.148857981906209,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('IQR', 'x2'))",74
"(4.1489, 4.1491]",4.148874691488006,4.149128257954877,2,"(('winsorize', 'x2'), ('isolationForest', 'x1'))",143
"(4.1491, 4.1494]",4.149141704228563,4.149402591679247,3,"(('bin_equal_width_5', 'x2'), ('isolationForest', 'x1'), ('IQR', 'x3'))",7
"(4.1494, 4.1497]",4.1494811846848645,4.1496762777834135,2,"(('bin_equal_frequency_5', 'x5'), ('isolationForest', 'x1'))",67
"(4.1497, 4.15]",4.149750579882236,4.149958809844219,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_width_10', 'x3'), ('isolationForest', 'x1'))",37
"(4.15, 4.1502]",4.149976269469027,4.1502184479793565,3,"(('bin_equal_frequency_2', 'x1'), ('IQR', 'x4'), ('isolationForest', 'x1'))",62
"(4.1502, 4.1505]",4.150250206698137,4.150485347039172,2,"(('bin_equal_frequency_10', 'x5'), ('isolationForest', 'x1'))",71
"(4.1505, 4.1508]",4.1505164088406605,4.150766239845851,3,"(('bin_equal_width_5', 'x1'), ('winsorize', 'x6'), ('isolationForest', 'x1'))",18
"(4.1508, 4.1511]",4.1508228354903745,4.1510339458487735,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_frequency_10', 'x5'), ('isolationForest', 'x1'))",15
"(4.1511, 4.1513]",4.151086563436075,4.151295589822746,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x2'))",74
"(4.1513, 4.1516]",4.151332281327582,4.1515861579671665,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_frequency_2', 'x3'), ('isolationForest', 'x1'))",20
"(4.1516, 4.1519]",4.151641496720856,4.151836490753976,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_width_2', 'x6'), ('isolationForest', 'x1'))",12
"(4.1519, 4.1522]",4.151890740548471,4.152068293964811,3,"(('winsorize', 'x2'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x3'))",10
"(4.1522, 4.1524]",4.15215797564373,4.152410369950262,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_frequency_10', 'x5'), ('isolationForest', 'x1'))",12
"(4.1524, 4.1527]",4.152467202217134,4.152644005947651,3,"(('winsorize', 'x2'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x6'))",7
"(4.1527, 4.153]",4.152732702010348,4.152954035497908,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_width_5', 'x6'), ('isolationForest', 'x1'))",17
"(4.153, 4.1533]",4.153058625656239,4.153221427637143,3,"(('bin_equal_width_5', 'x2'), ('bin_equal_width_10', 'x3'), ('isolationForest', 'x1'))",3
"(4.1533, 4.1535]",4.153276393431251,4.153519006146394,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_width_5', 'x6'), ('isolationForest', 'x1'))",33
"(4.1535, 4.1538]",4.153574172073502,4.153731848334111,3,"(('bin_equal_width_2', 'x5'), ('bin_equal_width_5', 'x6'), ('isolationForest', 'x1'))",6
"(4.1538, 4.1541]",4.153803447509553,4.153993096248347,3,"(('IQR', 'x2'), ('norm_log', 'x5'), ('isolationForest', 'x1'))",6
"(4.1541, 4.1543]",4.154214842278745,4.1543182980473805,3,"(('winsorize', 'x2'), ('IQR', 'x5'), ('isolationForest', 'x1'))",5
"(4.1543, 4.1546]",4.154351263889787,4.154617033233122,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_frequency_2', 'x4'), ('isolationForest', 'x1'))",10
"(4.1546, 4.1549]",4.154642276543662,4.154801335971202,4,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_5', 'x2'), ('bin_equal_width_2', 'x3'))",2
"(4.1549, 4.1552]",4.154922783398733,4.155134168563573,3,"(('bin_equal_frequency_2', 'x1'), ('winsorize', 'x2'), ('isolationForest', 'x1'))",32
"(4.1552, 4.1554]",4.15525741824883,4.155407410182513,3,"(('bin_equal_frequency_5', 'x3'), ('norm_log', 'x3'), ('isolationForest', 'x1'))",7
"(4.1554, 4.1557]",4.155450827749093,4.155690920377859,3,"(('IQR', 'x4'), ('isolationForest', 'x1'), ('bin_equal_frequency_10', 'x1'))",5
"(4.1557, 4.156]",4.155757010351395,4.155991960680844,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x5'))",8
"(4.156, 4.1563]",4.156001455000356,4.156231408406746,3,"(('bin_equal_frequency_2', 'x1'), ('zscore_clip_3', 'x5'), ('isolationForest', 'x1'))",30
"(4.1563, 4.1565]",4.156277263503816,4.156495543240716,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_10', 'x5'), ('isolationForest', 'x1'))",36
"(4.1565, 4.1568]",4.156594549377288,4.156800588898886,2,"(('IQR', 'x4'), ('isolationForest', 'x1'))",127
"(4.1568, 4.1571]",4.156835825113674,4.157039074693362,3,"(('bin_equal_width_2', 'x3'), ('bin_equal_frequency_2', 'x5'), ('isolationForest', 'x1'))",7
"(4.1571, 4.1574]",4.157091992947753,4.157357348016273,3,"(('IQR', 'x4'), ('isolationForest', 'x1'), ('norm_log', 'x1'))",7
"(4.1574, 4.1576]",4.157381545834837,4.157636107448302,3,"(('bin_equal_width_5', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x6'))",11
"(4.1576, 4.1579]",4.1576404841639825,4.157860401349275,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x4'))",72
"(4.1579, 4.1582]",4.1579374329710586,4.158147126553316,2,"(('bin_equal_width_5', 'x3'), ('isolationForest', 'x1'))",91
"(4.1582, 4.1585]",4.158209480330147,4.1584511907467725,3,"(('bin_equal_frequency_5', 'x2'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x5'))",11
"(4.1585, 4.1587]",4.158503550363606,4.158689207675634,3,"(('bin_equal_width_2', 'x1'), ('IQR', 'x4'), ('isolationForest', 'x1'))",12
"(4.1587, 4.159]",4.158847141429155,4.158998705214347,3,"(('bin_equal_width_5', 'x3'), ('isolationForest', 'x1'), ('winsorize', 'x16'))",9
"(4.159, 4.1593]",4.159021320061104,4.159265435566499,3,"(('bin_equal_frequency_5', 'x2'), ('isolationForest', 'x1'), ('zscore_clip_3', 'x5'))",6
"(4.1593, 4.1596]",4.15930590922186,4.159532562053058,3,"(('bin_equal_frequency_5', 'x2'), ('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x1'))",10
"(4.1596, 4.1598]",4.159575176329219,4.1597855959980325,3,"(('bin_equal_frequency_5', 'x2'), ('isolationForest', 'x1'), ('winsorize', 'x5'))",11
"(4.1598, 4.1601]",4.159854161968671,4.160100237350312,3,"(('bin_equal_frequency_5', 'x2'), ('bin_equal_frequency_5', 'x3'), ('isolationForest', 'x1'))",10
"(4.1601, 4.1604]",4.160146200409848,4.160308624326767,2,"(('bin_equal_frequency_5', 'x2'), ('isolationForest', 'x1'))",63
"(4.1604, 4.1607]",4.160393424093839,4.160636989064805,3,"(('bin_equal_frequency_5', 'x2'), ('isolationForest', 'x1'), ('bin_equal_width_5', 'x1'))",16
"(4.1607, 4.1609]",4.1606609649426645,4.160928455541077,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_5', 'x2'))",67
"(4.1609, 4.1612]",4.1609899106198345,4.161171462958651,3,"(('bin_equal_frequency_5', 'x2'), ('isolationForest', 'x1'), ('norm_log', 'x1'))",8
"(4.1612, 4.1615]",4.161240910288976,4.161475178613866,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x2'))",68
"(4.1615, 4.1618]",4.161549792846417,4.1617155054346195,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x5'), ('isolationForest', 'x1'))",36
"(4.1618, 4.162]",4.161762488470766,4.161979466552479,3,"(('bin_equal_frequency_5', 'x2'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x1'))",11
"(4.162, 4.1623]",4.162032567259266,4.162270058332444,3,"(('bin_equal_frequency_5', 'x2'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x3'))",20
"(4.1623, 4.1626]",4.162308578550027,4.162575417337935,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_10', 'x2'))",66
"(4.1626, 4.1629]",4.162606574532787,4.1628451246681495,3,"(('bin_equal_frequency_5', 'x2'), ('isolationForest', 'x1'), ('bin_equal_frequency_10', 'x5'))",12
"(4.1629, 4.1631]",4.162867506113047,4.163097251345551,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('zscore_filter_3', 'x5'))",80
"(4.1631, 4.1634]",4.16312832306238,4.163398666703292,3,"(('bin_equal_width_10', 'x1'), ('bin_equal_width_2', 'x5'), ('isolationForest', 'x1'))",13
"(4.1634, 4.1637]",4.163416307752243,4.163640109315045,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('winsorize', 'x5'))",69
"(4.1637, 4.1639]",4.163716538221017,4.163929995696901,2,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'))",1668
"(4.1639, 4.1642]",4.16399306956792,4.164192154906617,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('norm_log', 'x3'))",175
"(4.1642, 4.1645]",4.164245568808517,4.164484968651327,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x3'))",176
"(4.1645, 4.1648]",4.164510130279175,4.164767659600136,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('winsorize', 'x16'))",157
"(4.1648, 4.165]",4.164776285038123,4.165042905897696,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('zscore_clip_3', 'x5'))",132
"(4.165, 4.1653]",4.165059895502832,4.16530768306612,3,"(('bin_equal_frequency_2', 'x1'), ('winsorize', 'x5'), ('isolationForest', 'x1'))",40
"(4.1653, 4.1656]",4.1653428168743805,4.165567885545986,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_2', 'x4'))",129
"(4.1656, 4.1659]",4.165613484936998,4.165855632312364,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('winsorize', 'x2'))",129
"(4.1659, 4.1661]",4.165891691371704,4.166137996815621,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_10', 'x6'))",96
"(4.1661, 4.1664]",4.166144210953381,4.1664030769694556,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_10', 'x5'))",187
"(4.1664, 4.1667]",4.166417023629906,4.166687161418293,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('zscore_clip_3', 'x4'))",81
"(4.1667, 4.167]",4.166711508034957,4.166953675805339,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x6'))",75
"(4.167, 4.1672]",4.166966872709694,4.167238179001445,2,"(('bin_equal_frequency_2', 'x5'), ('isolationForest', 'x1'))",173
"(4.1672, 4.1675]",4.167257033848018,4.167491134849265,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x2'))",75
"(4.1675, 4.1678]",4.167515940228197,4.167780756473752,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_10', 'x6'))",72
"(4.1678, 4.1681]",4.167790215781239,4.168052030142494,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_width_5', 'x3'))",140
"(4.1681, 4.1683]",4.168080123193833,4.1683261599616035,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('norm_log', 'x2'))",81
"(4.1683, 4.1686]",4.168346989169349,4.168606740366072,3,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x2'))",201
"(4.1686, 4.1689]",4.168626561865066,4.168871687001173,3,"(('IQR', 'x4'), ('isolationForest', 'x1'), ('bin_equal_width_10', 'x6'))",22
"(4.1689, 4.1692]",4.1688917945852815,4.1691503817091515,2,"(('bin_equal_frequency_2', 'x6'), ('isolationForest', 'x1'))",85
"(4.1692, 4.1694]",4.169176812762889,4.169433817792974,3,"(('zscore_filter_3', 'x2'), ('bin_equal_width_2', 'x6'), ('isolationForest', 'x1'))",20
"(4.1694, 4.1697]",4.1694382187952845,4.1696768779132425,3,"(('bin_equal_width_5', 'x1'), ('bin_equal_frequency_10', 'x5'), ('isolationForest', 'x1'))",23
"(4.1697, 4.17]",4.1697288065491795,4.169949941536205,3,"(('bin_equal_width_5', 'x3'), ('isolationForest', 'x1'), ('bin_equal_width_10', 'x6'))",25
"(4.17, 4.1703]",4.170030195439929,4.170252525550017,3,"(('bin_equal_width_5', 'x2'), ('zscore_filter_3', 'x5'), ('isolationForest', 'x1'))",13
"(4.1703, 4.1705]",4.1702609890223075,4.170528798757946,2,"(('bin_equal_width_2', 'x6'), ('isolationForest', 'x1'))",81
"(4.1705, 4.1708]",4.170541350290561,4.1707951654250275,3,"(('bin_equal_frequency_2', 'x5'), ('IQR', 'x6'), ('isolationForest', 'x1'))",14
"(4.1708, 4.1711]",4.170870992253318,4.171066843577877,3,"(('bin_equal_width_2', 'x1'), ('bin_equal_frequency_2', 'x6'), ('isolationForest', 'x1'))",16
"(4.1711, 4.1714]",4.171089991197881,4.171330732625236,3,"(('bin_equal_frequency_5', 'x2'), ('bin_equal_width_10', 'x5'), ('isolationForest', 'x1'))",16
"(4.1714, 4.1716]",4.17136007436184,4.171607869439703,3,"(('winsorize', 'x1'), ('bin_equal_frequency_5', 'x2'), ('isolationForest', 'x1'))",12
"(4.1716, 4.1719]",4.171633553812133,4.171869647812097,3,"(('IQR', 'x4'), ('winsorize', 'x6'), ('isolationForest', 'x1'))",5
"(4.1719, 4.1722]",4.171918179178114,4.172111123993165,3,"(('bin_equal_frequency_2', 'x5'), ('isolationForest', 'x1'), ('zscore_clip_3', 'x3'))",10
"(4.1722, 4.1725]",4.172265389868026,4.172325275760917,3,"(('bin_equal_frequency_5', 'x1'), ('bin_equal_frequency_5', 'x3'), ('isolationForest', 'x1'))",7
"(4.1725, 4.1727]",4.172455418753314,4.1727076342242855,3,"(('bin_equal_frequency_10', 'x1'), ('bin_equal_frequency_2', 'x4'), ('isolationForest', 'x1'))",11
"(4.1727, 4.173]",4.172740358900281,4.172978158844882,3,"(('zscore_filter_3', 'x2'), ('bin_equal_frequency_2', 'x5'), ('isolationForest', 'x1'))",9
"(4.173, 4.1733]",4.173069821694763,4.173265898752173,3,"(('bin_equal_width_5', 'x3'), ('IQR', 'x3'), ('isolationForest', 'x1'))",6
"(4.1733, 4.1735]",4.173303589271258,4.173451817571046,4,"(('bin_equal_frequency_2', 'x1'), ('isolationForest', 'x1'), ('bin_equal_frequency_5', 'x2'), ('zscore_filter_3', 'x3'))",4
"(4.1735, 4.1738]",4.173638944514254,4.173763887499076,3,"(('bin_equal_frequency_2', 'x1'), ('bin_equal_frequency_2', 'x3'), ('isolationForest', 'x1'))",26
"(4.1738, 4.1741]",4.173955457007554,4.174092993375625,3,"(('bin_equal_width_10', 'x1'), ('bin_equal_frequency_10', 'x6'), ('isolationForest', 'x1'))",4
"(4.1741, 4.1744]",4.174129962304699,4.174284535528187,3,"(('norm_log', 'x2'), ('isolationForest', 'x1'), ('bin_equal_frequency_2', 'x6'))",3
"(4.1744, 4.1746]",4.174530679257516,4.174530679257516,3,"(('zscore_filter_3', 'x5'), ('norm_log', 'x6'), ('isolationForest', 'x1'))",1
"(4.1746, 4.1749]",4.174722427558462,4.174856718718377,3,"(('bin_equal_frequency_5', 'x2'), ('bin_equal_frequency_2', 'x6'), ('isolationForest', 'x1'))",6
